,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),n_internal,n_params
149,0.9366666666666666,0.9553623188405798,0.9179710144927536,0.9209276334171557,0.08202898550724638,0.9378289941670224,3.205258599999979,50,7852
150,0.9055072463768116,0.9660869565217391,0.8449275362318841,0.8616856256463289,0.15507246376811595,0.910904618748292,0.5738858999999934,5,112
151,0.9136231884057971,0.9637681159420289,0.8634782608695653,0.8759220231822972,0.13652173913043478,0.9177477228815899,0.8523306999999818,10,372
152,0.9197101449275362,0.9646376811594203,0.8747826086956522,0.8851063829787233,0.12521739130434784,0.9231622746185854,1.0662335999999755,15,782
153,0.9256521739130434,0.967536231884058,0.883768115942029,0.8927520727467237,0.11623188405797101,0.9286409792738908,1.2845128999999815,20,1342
154,0.9281159420289855,0.9643478260869566,0.8918840579710144,0.8991891891891892,0.1081159420289855,0.9306293706293707,1.614451000000031,25,2052
155,0.928695652173913,0.9617391304347827,0.8956521739130435,0.9021207177814029,0.10434782608695652,0.930976430976431,1.7810759999999846,30,2912
156,0.9350724637681159,0.9634782608695652,0.9066666666666666,0.911684037301152,0.09333333333333334,0.9368658399098084,2.052234099999964,35,3922
157,0.931304347826087,0.9594202898550724,0.9031884057971015,0.9083424807903403,0.09681159420289855,0.9331829715252327,2.4707460000000196,40,5082
158,0.936231884057971,0.9605797101449275,0.9118840579710145,0.9159756771697071,0.08811594202898551,0.9377475947934352,2.7608108000000016,45,6392
159,0.9414492753623188,0.9550724637681159,0.9278260869565217,0.9297404063205418,0.07217391304347825,0.9422362024592508,3.0674164000000133,50,7852
160,0.9068115942028986,0.9663768115942029,0.8472463768115942,0.8635068635068635,0.1527536231884058,0.9120503351114758,0.5918612000000394,5,112
161,0.9094202898550725,0.9643478260869566,0.8544927536231884,0.8688952729172108,0.1455072463768116,0.9141365572193983,0.9369687000000226,10,372
162,0.9142028985507247,0.9591304347826087,0.8692753623188406,0.8800531914893617,0.1307246376811594,0.9178918169209431,1.1075933999999847,15,782
163,0.9247826086956522,0.9628985507246377,0.8866666666666667,0.8946943172636682,0.11333333333333333,0.9275443250034902,1.3313787000000161,20,1342
164,0.9282608695652174,0.9652173913043478,0.8913043478260869,0.8987854251012146,0.10869565217391304,0.9308176100628931,1.6572517999999832,25,2052
165,0.9330434782608695,0.9579710144927536,0.9081159420289855,0.9124792932081722,0.0918840579710145,0.9346719457013574,1.6920251999999891,30,2912
166,0.9323188405797102,0.9657971014492753,0.898840579710145,0.9051888073892964,0.10115942028985507,0.9345112887393073,2.0188700000000495,35,3922
167,0.941304347826087,0.9666666666666667,0.9159420289855073,0.92,0.08405797101449275,0.9427561837455831,2.416058499999963,40,5082
168,0.9379710144927537,0.9602898550724638,0.9156521739130434,0.9192563817980022,0.08434782608695653,0.9393252055571307,2.723997899999972,45,6392
169,0.9397101449275362,0.9568115942028985,0.922608695652174,0.9251681614349776,0.07739130434782608,0.9407238529495583,3.1157466000000227,50,7852
170,0.9073913043478261,0.9686956521739131,0.8460869565217392,0.8628969790859798,0.15391304347826087,0.9127406800491602,0.5888963000000444,5,112
171,0.9092753623188405,0.96,0.8585507246376811,0.871578947368421,0.14144927536231883,0.9136551724137931,0.9479923000000099,10,372
172,0.9169565217391304,0.9585507246376812,0.8753623188405797,0.8849344393898849,0.1246376811594203,0.920272714623626,1.118942699999991,15,782
173,0.9247826086956522,0.9628985507246377,0.8866666666666667,0.8946943172636682,0.11333333333333333,0.9275443250034902,1.3411144000000377,20,1342
